id,organization_id,first_name,last_name,email,phone,role,volunteer_type,organization_name,notes,photo_url,active,created_at,updated_at,user_id,roles,address,max_capacity,preferred_species
07c73376-58c0-4b8c-bb7f-b58af0b5b041,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jackson,Reed,jackson.reed@protonmail.com,465-403-3627,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"463 6th Ave, Seattle, WA 98122",1,"{Other,Cat,Dog}"
6b685e28-a78a-4f6d-a6b5-9c85da6e2570,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Victoria,Herrera,victoria.herrera@gmail.com,788-635-0925,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
ec45b2e4-ba0e-4878-90a9-e06de50d7a8e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Joseph,Wilson,joseph.wilson@gmail.com,426-390-4581,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"7629 5th Ave, Seattle, WA 98122",1,"{Dog,Cat,Other}"
3ff2b74c-4b49-4659-a6c9-4bcd5bce9ed2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Madison,Stewart,madison.stewart@gmail.com,916-296-1320,volunteer,,,Two-story house with a fully fenced yard. Comfortable with medium-large dogs.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"225 Elm St, Shoreline, WA 98155",6,"{Cat,Dog}"
7c36c045-91e8-421e-a078-599d6c5b9eb4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Drew,Gonzalez,drew.gonzalez@gmail.com,726-255-4440,vet,,Evergreen Pet Clinic,Available for hospice fostering when needed.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{foster_parent,vet}","2784 Forest Rd, Olympia, WA 98501",10,{Cat}
5de94728-7e3a-4050-af7b-12b86899c63a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Victoria,Simmons,victoria.simmons@outlook.com,662-940-9376,volunteer,,,"Has experience with neonatal kittens, willing to bottle-feed.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9222 Cedar Ln, Bellevue, WA 98004",4,{Cat}
4b69cf36-3004-4248-a582-7377730e909f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mei,Harris,mei.harris@outlook.com,641-429-6241,vet,,West Seattle Vet Hospital,"Long-time volunteer, has fostered 30+ animals over 5 years.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{foster_parent,vet}","5428 15th Ave S, Seattle, WA 98122",2,"{Other,Cat,Dog}"
0c649dd2-1175-41b1-a1e5-5e9b087ebd29,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlie,Chavez,charlie.chavez@outlook.com,650-392-1430,vet,,Greenwood Veterinary,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"7982 Beacon Ave, Seattle, WA 98118",,
e24e88fc-aa99-40dc-a9c0-c311fbba741a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Priya,McDonald,priya.mcdonald@outlook.com,335-293-6710,vet,,West Seattle Vet Hospital,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"2332 Pine St, Tacoma, WA 98402",,
eeca20c4-7f41-47d3-9bb0-9a4f809ecc2f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Scarlett,Harris,scarlett.harris@yahoo.com,974-480-2256,volunteer,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
7d58f62e-aabf-47d3-9631-3168589c5587,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Harper,Reed,harper.reed@hotmail.com,239-524-4920,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
52283567-cbce-4cdc-89d8-147e17f40e25,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Drew,Phillips,drew.phillips@protonmail.com,664-592-3556,volunteer,,,Has a senior dog at home; cannot take high-energy puppies.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"306 6th Ave, Seattle, WA 98118",8,"{Dog,Cat}"
7b582022-f5ec-4eef-95ee-11181b9a249d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Oliver,Thompson,oliver.thompson@icloud.com,836-304-5858,vet,,Madison Park Animal Hospital,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"2511 Hill St, Seattle, WA 98144",,
ef7062b2-28b1-4b89-b8c9-784ab81d874e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Priya,Patterson,priya.patterson@hotmail.com,,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9999 Sunset Blvd, Tacoma, WA 98402",6,{Dog}
4d2b7ec9-6cd6-4aa2-8126-6c3662f9ac3f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Andrew,Miller,andrew.miller@icloud.com,,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{foster_parent,trapper}","5863 Hill St, Seattle, WA 98122",1,"{Dog,Other,Cat}"
fc0a0706-5034-499d-bb67-a6b623eb2b56,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daniel,Ruiz,daniel.ruiz@gmail.com,,vet,,SoDo Animal Care,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"2249 Washington St, Seattle, WA 98101",,
d01bd3e2-5512-4877-87d0-1d5ffecf8850,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Elliot,Morgan,elliot.morgan@gmail.com,693-550-6143,vet,,Puget Sound Veterinary,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
c86d642f-4382-424b-aab9-028d641b789a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Amelia,Anderson,amelia.anderson@hotmail.com,870-731-9829,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
fc1e82f4-6d16-415d-a510-f3e2bc38bba1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Reese,Lewis,reese.lewis@hotmail.com,388-617-7844,volunteer,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},"686 Maple St, Kirkland, WA 98033",,
b57a8ad0-9b91-423a-a8c3-34d879d399cd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Penelope,Ellis,penelope.ellis@protonmail.com,980-751-0368,rescue_staff,,PAWS,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
7b06a97e-6747-4518-acad-189b77e3ee5c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daniel,Hayes,daniel.hayes@gmail.com,287-304-5741,vet,,Rainier Animal Hospital,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"8794 Madison Ave, Seattle, WA 98144",,
0cb46b97-244b-4598-84af-802be7c10943,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emma,Stevens,emma.stevens@outlook.com,848-839-9475,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6693 Oak Ave, Seattle, WA 98101",8,"{Dog,Cat}"
9726034b-5b9c-4fdb-b45f-a25f560f522f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Benjamin,Scott,benjamin.scott@icloud.com,826-835-3189,volunteer,,,"Has experience with neonatal kittens, willing to bottle-feed.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"4905 Aspen Ct, Federal Way, WA 98003",10,"{Dog,Other}"
577aeb70-9ab2-4c61-a941-bc0fadce8688,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Avery,Sanchez,avery.sanchez@gmail.com,237-359-5368,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},"5711 Cherry Ln, Federal Way, WA 98003",,
cebd6c80-3626-4fd3-bd6f-bb72f3d5765e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Levi,Patterson,levi.patterson@yahoo.com,355-334-8988,rescue_staff,,Furry Friends Foundation,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
2cec9825-82dc-42ad-9138-07aef1af3c97,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Skyler,Jimenez,skyler.jimenez@outlook.com,354-317-2569,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
5c398678-7d2e-4859-97ae-3ea3ca72fc2f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Isaiah,Griffin,isaiah.griffin@icloud.com,457-963-1750,volunteer,,,Available for hospice fostering when needed.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8257 Elm St, Olympia, WA 98501",9,"{Other,Dog,Cat}"
d3d43686-c4d0-44fc-9445-eed307912106,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Amelia,Gonzales,amelia.gonzales@yahoo.com,774-563-9488,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
49f52772-d607-4f4a-ad34-41a2a26ee0ef,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,John,Harrison,john.harrison@icloud.com,441-942-8091,vet,,Rainier Animal Hospital,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
3cb674ff-112e-46f6-bb6e-8159d1cc2a3b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Joseph,Henderson,joseph.henderson@yahoo.com,,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},"4927 Jefferson St, Tacoma, WA 98402",,
b2dc09f1-9329-4c56-b244-685f8917c07d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Quinn,Chen,quinn.chen@outlook.com,343-531-1820,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
0bacfe0a-1a51-40c3-94e5-ed9db6e70cd5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Alex,Ross,alex.ross@protonmail.com,716-787-1549,volunteer,,,Two-story house with a fully fenced yard. Comfortable with medium-large dogs.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1922 Hawthorne Pl, Seattle, WA 98122",3,"{Cat,Other,Dog}"
15d42969-54dd-4d37-9669-b857b8122dc5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emilia,Allen,emilia.allen@outlook.com,416-730-3869,volunteer,,,Can do medical foster — comfortable administering injections.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"4657 Birch Rd, Seattle, WA 98144",9,"{Cat,Dog,Other}"
f0fb8390-8f4f-4e72-a947-03b9725b51a2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aaliyah,Chen,aaliyah.chen@gmail.com,607-224-1110,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
ac37765f-87d3-41c0-81fe-2db171f2f633,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Henry,Chen,henry.chen@outlook.com,761-330-8013,vet,,SoDo Animal Care,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
caefecb5-71e6-401b-92d0-ccabae314a89,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Kofi,Wright,kofi.wright@icloud.com,,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
cd9ea0f0-fb5e-48b2-ad9a-39c47baaff9f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tariq,Wells,tariq.wells@gmail.com,234-493-0926,adopter,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
f9bd77b1-2b1a-49c3-b835-e17025e4745b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Min,James,min.james@icloud.com,893-338-4273,volunteer,,,Has a separate quarantine room — great for ringworm or URI cases.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9535 Birch Rd, Bellevue, WA 98004",2,"{Other,Cat}"
8a6e9613-9963-4006-b323-c030b79258c4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Benjamin,Allen,benjamin.allen@yahoo.com,250-936-1125,volunteer,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{event_support,transport}","9056 Walnut Ave, Renton, WA 98055",,
a627c21c-8aa6-484a-970d-c51ebd04fbf5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mei,Gray,mei.gray@yahoo.com,347-379-2397,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{social_media,event_support}","1422 Washington St, Kirkland, WA 98033",,
4a98fecd-2e65-4743-bdb6-f0ef0b8d10ff,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lucy,Peterson,lucy.peterson@outlook.com,247-473-0474,volunteer,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{event_support,trapper}",,,
793b8cde-5aed-43b9-829c-5e569a65b3c6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hazel,Gutierrez,hazel.gutierrez@protonmail.com,945-517-6574,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9289 Sunset Blvd, Seattle, WA 98115",10,{Cat}
94eee131-57f8-4d31-b292-8746cba0ecda,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosa,Wilson,rosa.wilson@hotmail.com,412-657-6715,volunteer,,,Has a separate quarantine room — great for ringworm or URI cases.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"5984 Oak Ave, Seattle, WA 98118",3,"{Dog,Cat,Other}"
42c336e0-89a2-415b-818f-e14396498ac8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Kofi,Lewis,kofi.lewis@gmail.com,317-270-2315,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
44884677-38f8-4f9b-879e-854b507766e4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Grace,Washington,grace.washington@gmail.com,566-896-9207,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"7890 Main St, Seattle, WA 98101",6,"{Other,Dog,Cat}"
81e2ab84-12e4-49bf-9b23-4fe4f0b66d05,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Victoria,Gibson,victoria.gibson@protonmail.com,556-851-0183,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{transport,event_support}",,,
5dff3638-044c-4e5c-b0d6-8842ba63a476,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aiden,Gonzales,aiden.gonzales@icloud.com,345-234-1160,volunteer,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{event_support,social_media}",,,
b6f0e275-6933-44a6-8939-781374c942fb,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,William,Garcia,william.garcia@outlook.com,478-767-0203,vet,,SoDo Animal Care,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
ef9a38b8-4905-4d29-8ceb-de86c9a39855,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Elijah,West,elijah.west@outlook.com,311-452-5613,volunteer,,,Donor relations — handles in-kind donations.,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{trapper,transport}",,,
a30cc81e-a2b6-42ae-9f95-8f29f985636a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mei,Johnson,mei.johnson@protonmail.com,648-334-1934,rescue_staff,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
1c3c9782-2080-441a-9fef-cfba8dad94b0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emerson,Long,emerson.long@gmail.com,592-521-0679,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1193 1st Ave, Seattle, WA 98122",9,{Other}
7efde5de-3e28-4b6f-9b90-4a70cdeaffdc,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Victoria,Miller,victoria.miller@gmail.com,,rescue_staff,,Alley Cat Project,,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
11e9c818-030c-40f2-9f10-b88413db5e82,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Alex,Lopez,alex.lopez@yahoo.com,433-383-2140,rescue_staff,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},"5859 Jefferson St, Seattle, WA 98115",,
ddff9e6a-5f95-40d9-afce-f6321b164aa2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daniel,Ward,daniel.ward@gmail.com,363-797-3737,volunteer,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
dfebc46c-e32a-42a4-8946-000ea8b9a056,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olivia,Ford,olivia.ford@outlook.com,691-296-4743,rescue_staff,,Alley Cat Project,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
e13bb271-9800-4284-b333-6effea7d5aff,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Riley,Chavez,riley.chavez@hotmail.com,462-549-7461,adopter,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
5df57092-6416-4d79-aa86-73b621c33618,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,River,Walker,river.walker@hotmail.com,,volunteer,,,Has a separate quarantine room — great for ringworm or URI cases.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1582 Sunrise Ave, Seattle, WA 98122",10,"{Cat,Other}"
e464dbce-581b-496e-9f0e-7fc7c5aed52b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Evelyn,Vasquez,evelyn.vasquez@outlook.com,756-789-3580,adopter,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
13728472-58e9-4db7-b434-1b0c7470dc03,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sophia,Allen,sophia.allen@outlook.com,378-593-8097,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
c8402a48-c717-4720-966c-706d5a38f1b4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hayden,Morris,hayden.morris@gmail.com,436-730-0869,rescue_staff,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{rescue_staff,admin}",,,
a25c9466-1afc-45d4-9cc4-f2833ccfa28a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Penelope,Wells,penelope.wells@yahoo.com,452-977-8825,volunteer,,,Has a separate quarantine room — great for ringworm or URI cases.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1387 Holman Rd, Everett, WA 98201",5,"{Other,Dog}"
4474752b-fdf2-44b9-918b-ed22e11f1217,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Andrew,Woods,andrew.woods@outlook.com,755-837-1362,vet,,Cascade Veterinary Hospital,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
3ebf1571-dd82-4b48-96f0-69c2ba1cb213,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sebastian,Castro,sebastian.castro@outlook.com,372-639-8056,volunteer,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
32917945-9c91-431d-b6c2-2e6e15bcdebb,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sebastian,Ellis,sebastian.ellis@hotmail.com,593-830-6978,volunteer,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{social_media,transport}",,,
eb5b559f-6da9-4f5d-a746-6eda2a6f4df6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sofia,Hill,sofia.hill@outlook.com,665-226-6975,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"361 Maple St, Bothell, WA 98011",10,"{Other,Dog}"
67914aaa-89d5-4410-a3d2-98c63ca442ff,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosa,Roberts,rosa.roberts@hotmail.com,320-364-1416,volunteer,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
55d658d6-7db4-413e-8ede-729581081dd0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Casey,Jenkins,casey.jenkins@outlook.com,719-895-1255,volunteer,,,Available for hospice fostering when needed.,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{foster_parent,transport}","9783 8th Ave, Federal Way, WA 98003",2,"{Dog,Cat,Other}"
89bb4486-a3e8-43d4-a7ea-a380607bca27,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Evelyn,Morris,evelyn.morris@protonmail.com,231-517-8596,volunteer,,,Has a separate quarantine room — great for ringworm or URI cases.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1033 Walnut Ave, Federal Way, WA 98003",1,"{Cat,Dog}"
df86ad60-27de-4226-82d9-16c71eaca547,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sophia,Peterson,sophia.peterson@gmail.com,548-656-6261,volunteer,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
0a085fd7-2209-49a3-b280-a6f60da668d0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Amelia,Robinson,amelia.robinson@yahoo.com,673-891-1317,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"5239 3rd Ave, Edmonds, WA 98020",7,"{Cat,Other}"
35d245bc-e3f0-4cf0-8d56-5962653ebc17,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mei,Fisher,mei.fisher@gmail.com,310-210-9934,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8104 6th Ave, Seattle, WA 98144",4,"{Other,Dog,Cat}"
246122d4-4043-41b5-82e0-28e9ed708649,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ellie,Johnson,ellie.johnson@gmail.com,834-297-6826,volunteer,,,Can do medical foster — comfortable administering injections.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1220 Cherry Ln, Kirkland, WA 98033",3,{Dog}
24be65ad-dc39-4de9-8298-a353b34e2a29,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aurora,Powell,aurora.powell@hotmail.com,,rescue_staff,,Furry Friends Foundation,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},"4664 Oak Ave, Kent, WA 98030",,
6245228d-52a2-4669-bf72-19b63086b005,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlie,Fernandez,charlie.fernandez@outlook.com,,vet,,Ballard Animal Hospital,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
5aae5ce1-194f-4c8d-9167-0b078fce49d9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sage,Bennett,sage.bennett@gmail.com,600-384-4599,volunteer,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{transport,social_media}",,,
3f8d3d68-06f0-4016-8729-0b4109fbcce6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jordan,McDonald,jordan.mcdonald@gmail.com,702-585-0776,rescue_staff,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
d1e4bc7e-da42-4481-bc64-a54e1ca911d1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Henry,Morgan,henry.morgan@icloud.com,467-772-8790,rescue_staff,,Regional Animal Services,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
c30433cf-d700-4386-b449-c9bfc7648bb1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Grayson,Cox,grayson.cox@hotmail.com,304-558-7252,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
80c7f49a-397d-4dde-9098-11e1b10c51bf,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nora,Herrera,nora.herrera@protonmail.com,803-927-9615,rescue_staff,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{rescue_staff,admin}",,,
779594ed-cb41-46d0-812b-b4ba88b36e9a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nora,Henderson,nora.henderson@protonmail.com,447-330-8157,volunteer,,,Can do medical foster — comfortable administering injections.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1204 Forest Rd, Everett, WA 98201",2,"{Cat,Other,Dog}"
